country_name,type,product,flow,year,value
Mexico,Balance,Crude oil,Storage Channelization,2023,-167
Netherlands,Balance,Crude oil,Storage Channelization,2023,-234.869
Norway,Balance,Crude oil,Storage Channelization,2023,-320.296
New Zealand,Balance,Crude oil,Storage Channelization,2023,-73
Poland,Balance,Crude oil,Storage Channelization,2023,0
Portugal,Balance,Crude oil,Storage Channelization,2023,-114.884
Slovakia,Balance,Crude oil,Storage Channelization,2023,46.565
Slovenia,Balance,Crude oil,Storage Channelization,2023,0
Spain,Balance,Crude oil,Storage Channelization,2023,-656.75
Sweden,Balance,Crude oil,Storage Channelization,2023,20.673
Switzerland,Balance,Crude oil,Storage Channelization,2023,-4.94
Türkiye,Balance,Crude oil,Storage Channelization,2023,0.78
United Kingdom,Balance,Crude oil,Storage Channelization,2023,109
United States,Balance,Crude oil,Storage Channelization,2023,-2442
Australia,Balance,Total oil products production,Storage Channelization,2023,190.154
Austria,Balance,Total oil products production,Storage Channelization,2023,27.597
Belgium,Balance,Total oil products production,Storage Channelization,2023,123.6
Canada,Balance,Total oil products production,Storage Channelization,2023,398.996
Chile,Balance,Total oil products production,Storage Channelization,2023,-200.148
Czech Republic,Balance,Total oil products production,Storage Channelization,2023,92
Denmark,Balance,Total oil products production,Storage Channelization,2023,44
Estonia,Balance,Total oil products production,Storage Channelization,2023,17
Finland,Balance,Total oil products production,Storage Channelization,2023,-130
France,Balance,Total oil products production,Storage Channelization,2023,-174
Germany,Balance,Total oil products production,Storage Channelization,2023,739.487
Greece,Balance,Total oil products production,Storage Channelization,2023,0
Hungary,Balance,Total oil products production,Storage Channelization,2023,18
Iceland,Balance,Total oil products production,Storage Channelization,2023,0
Ireland,Balance,Total oil products production,Storage Channelization,2023,43.454
Israel,Balance,Total oil products production,Storage Channelization,2023,0
Italy,Balance,Total oil products production,Storage Channelization,2023,367.527
Japan,Balance,Total oil products production,Storage Channelization,2023,-732.095
South Korea,Balance,Total oil products production,Storage Channelization,2023,-136.28
Latvia,Balance,Total oil products production,Storage Channelization,2023,-2.6
Lithuania,Balance,Total oil products production,Storage Channelization,2023,49.9
Luxembourg,Balance,Total oil products production,Storage Channelization,2023,8.468
Mexico,Balance,Total oil products production,Storage Channelization,2023,203
Netherlands,Balance,Total oil products production,Storage Channelization,2023,256.554
Norway,Balance,Total oil products production,Storage Channelization,2023,-70.71
New Zealand,Balance,Total oil products production,Storage Channelization,2023,95
Poland,Balance,Total oil products production,Storage Channelization,2023,-30.834
Portugal,Balance,Total oil products production,Storage Channelization,2023,-29.316
Slovakia,Balance,Total oil products production,Storage Channelization,2023,70.379
Slovenia,Balance,Total oil products production,Storage Channelization,2023,-1
Spain,Balance,Total oil products production,Storage Channelization,2023,-316.514
Sweden,Balance,Total oil products production,Storage Channelization,2023,-53.599
Switzerland,Balance,Total oil products production,Storage Channelization,2023,51.206
Türkiye,Balance,Total oil products production,Storage Channelization,2023,-28.837
United Kingdom,Balance,Total oil products production,Storage Channelization,2023,119
United States,Balance,Total oil products production,Storage Channelization,2023,2143
Australia,Balance,Total gas oil production,Storage Channelization,2023,6.138
Austria,Balance,Total gas oil production,Storage Channelization,2023,-2.786
Belgium,Balance,Total gas oil production,Storage Channelization,2023,26.6
Canada,Balance,Total gas oil production,Storage Channelization,2023,67.139
Chile,Balance,Total gas oil production,Storage Channelization,2023,-51.607
Czech Republic,Balance,Total gas oil production,Storage Channelization,2023,12
Denmark,Balance,Total gas oil production,Storage Channelization,2023,5
Estonia,Balance,Total gas oil production,Storage Channelization,2023,0
Finland,Balance,Total gas oil production,Storage Channelization,2023,-6
France,Balance,Total gas oil production,Storage Channelization,2023,-248
Germany,Balance,Total gas oil production,Storage Channelization,2023,59.683
Greece,Balance,Total gas oil production,Storage Channelization,2023,0
Hungary,Balance,Total gas oil production,Storage Channelization,2023,0
Iceland,Balance,Total gas oil production,Storage Channelization,2023,0
Ireland,Balance,Total gas oil production,Storage Channelization,2023,-4.207
Israel,Balance,Total gas oil production,Storage Channelization,2023,0
Italy,Balance,Total gas oil production,Storage Channelization,2023,-86.843
Japan,Balance,Total gas oil production,Storage Channelization,2023,-59.678
South Korea,Balance,Total gas oil production,Storage Channelization,2023,85.039
Latvia,Balance,Total gas oil production,Storage Channelization,2023,4
Lithuania,Balance,Total gas oil production,Storage Channelization,2023,51.6
Luxembourg,Balance,Total gas oil production,Storage Channelization,2023,-0.841
Mexico,Balance,Total gas oil production,Storage Channelization,2023,-35
Netherlands,Balance,Total gas oil production,Storage Channelization,2023,22.213
Norway,Balance,Total gas oil production,Storage Channelization,2023,-5.362
New Zealand,Balance,Total gas oil production,Storage Channelization,2023,24
Poland,Balance,Total gas oil production,Storage Channelization,2023,7.331
Portugal,Balance,Total gas oil production,Storage Channelization,2023,15.685
Slovakia,Balance,Total gas oil production,Storage Channelization,2023,15.679
Slovenia,Balance,Total gas oil production,Storage Channelization,2023,7
Spain,Balance,Total gas oil production,Storage Channelization,2023,-45.901
Sweden,Balance,Total gas oil production,Storage Channelization,2023,4.621
Switzerland,Balance,Total gas oil production,Storage Channelization,2023,14.421
Türkiye,Balance,Total gas oil production,Storage Channelization,2023,-55.191
United Kingdom,Balance,Total gas oil production,Storage Channelization,2023,-131
United States,Balance,Total gas oil production,Storage Channelization,2023,1916
Australia,Balance,Middle distillates,Storage Channelization,2023,57.512
Austria,Balance,Middle distillates,Storage Channelization,2023,0.138
Belgium,Balance,Middle distillates,Storage Channelization,2023,58.2
Canada,Balance,Middle distillates,Storage Channelization,2023,280.481
Chile,Balance,Middle distillates,Storage Channelization,2023,-124.587
Czech Republic,Balance,Middle distillates,Storage Channelization,2023,65
Denmark,Balance,Middle distillates,Storage Channelization,2023,29
Estonia,Balance,Middle distillates,Storage Channelization,2023,17
Finland,Balance,Middle distillates,Storage Channelization,2023,-67
France,Balance,Middle distillates,Storage Channelization,2023,48
Germany,Balance,Middle distillates,Storage Channelization,2023,598.982
Greece,Balance,Middle distillates,Storage Channelization,2023,0
Hungary,Balance,Middle distillates,Storage Channelization,2023,1
Iceland,Balance,Middle distillates,Storage Channelization,2023,0
Ireland,Balance,Middle distillates,Storage Channelization,2023,12.537
Israel,Balance,Middle distillates,Storage Channelization,2023,0
Italy,Balance,Middle distillates,Storage Channelization,2023,128.733
Japan,Balance,Middle distillates,Storage Channelization,2023,-545.294
South Korea,Balance,Middle distillates,Storage Channelization,2023,120.715
Latvia,Balance,Middle distillates,Storage Channelization,2023,-3.6
Lithuania,Balance,Middle distillates,Storage Channelization,2023,-3.3
Luxembourg,Balance,Middle distillates,Storage Channelization,2023,9.309
Mexico,Balance,Middle distillates,Storage Channelization,2023,-31
Netherlands,Balance,Middle distillates,Storage Channelization,2023,51.859
Norway,Balance,Middle distillates,Storage Channelization,2023,-15.291
New Zealand,Balance,Middle distillates,Storage Channelization,2023,63
Poland,Balance,Middle distillates,Storage Channelization,2023,-25.441
Portugal,Balance,Middle distillates,Storage Channelization,2023,59.533
Slovakia,Balance,Middle distillates,Storage Channelization,2023,33.25
Slovenia,Balance,Middle distillates,Storage Channelization,2023,-6
Spain,Balance,Middle distillates,Storage Channelization,2023,-186.048
Sweden,Balance,Middle distillates,Storage Channelization,2023,-24.41
Switzerland,Balance,Middle distillates,Storage Channelization,2023,38.269
Türkiye,Balance,Middle distillates,Storage Channelization,2023,-65.188
United Kingdom,Balance,Middle distillates,Storage Channelization,2023,255
United States,Balance,Middle distillates,Storage Channelization,2023,2132
Australia,Balance,Residual fuel oil,Storage Channelization,2023,14.354
Austria,Balance,Residual fuel oil,Storage Channelization,2023,30.002
Belgium,Balance,Residual fuel oil,Storage Channelization,2023,-50.8
Canada,Balance,Residual fuel oil,Storage Channelization,2023,-74.722
Chile,Balance,Residual fuel oil,Storage Channelization,2023,27.748
Czech Republic,Balance,Residual fuel oil,Storage Channelization,2023,2
Denmark,Balance,Residual fuel oil,Storage Channelization,2023,7
Estonia,Balance,Residual fuel oil,Storage Channelization,2023,0
Finland,Balance,Residual fuel oil,Storage Channelization,2023,-3
France,Balance,Residual fuel oil,Storage Channelization,2023,-18
Germany,Balance,Residual fuel oil,Storage Channelization,2023,14.862
Greece,Balance,Residual fuel oil,Storage Channelization,2023,0
Hungary,Balance,Residual fuel oil,Storage Channelization,2023,0
Iceland,Balance,Residual fuel oil,Storage Channelization,2023,0
Ireland,Balance,Residual fuel oil,Storage Channelization,2023,32.025
Israel,Balance,Residual fuel oil,Storage Channelization,2023,0
Italy,Balance,Residual fuel oil,Storage Channelization,2023,184.574
Japan,Balance,Residual fuel oil,Storage Channelization,2023,21.166
South Korea,Balance,Residual fuel oil,Storage Channelization,2023,-219.831
Latvia,Balance,Residual fuel oil,Storage Channelization,2023,0
Lithuania,Balance,Residual fuel oil,Storage Channelization,2023,1.5
Luxembourg,Balance,Residual fuel oil,Storage Channelization,2023,0
Mexico,Balance,Residual fuel oil,Storage Channelization,2023,224
Netherlands,Balance,Residual fuel oil,Storage Channelization,2023,16.368
Norway,Balance,Residual fuel oil,Storage Channelization,2023,0.796
New Zealand,Balance,Residual fuel oil,Storage Channelization,2023,8
Poland,Balance,Residual fuel oil,Storage Channelization,2023,0
Portugal,Balance,Residual fuel oil,Storage Channelization,2023,-98.026
Slovakia,Balance,Residual fuel oil,Storage Channelization,2023,10.959
Slovenia,Balance,Residual fuel oil,Storage Channelization,2023,0
Spain,Balance,Residual fuel oil,Storage Channelization,2023,-137.443
Sweden,Balance,Residual fuel oil,Storage Channelization,2023,15.122
Switzerland,Balance,Residual fuel oil,Storage Channelization,2023,-0.976
Türkiye,Balance,Residual fuel oil,Storage Channelization,2023,80.912
United Kingdom,Balance,Residual fuel oil,Storage Channelization,2023,0
United States,Balance,Residual fuel oil,Storage Channelization,2023,-212
